Gene	Module	kME
5056	P1_I4_M1	0.98
5057	UNCLASSIFIED	NA
5058	P1_I4_M1	0.98
5059	UNCLASSIFIED	NA
5060	UNCLASSIFIED	NA
5061	UNCLASSIFIED	NA
5062	P1_I4_M1	0.96
5063	P7_I3_M4	0.89
5064	UNCLASSIFIED	NA
5065	UNCLASSIFIED	NA
5066	P2_I12_M3	0.91
5067	P2_I12_M4	0.86
5068	UNCLASSIFIED	NA
5069	UNCLASSIFIED	NA
5070	P1_I4_M1	0.98
5071	P1_I4_M1	0.97
5072	P2_I12_M5	0.88
5073	P10_I6_M5	0.83
5074	P2_I12_M1	0.87
5075	UNCLASSIFIED	NA
5076	UNCLASSIFIED	NA
5077	P2_I12_M1	0.85
5078	UNCLASSIFIED	NA
5079	UNCLASSIFIED	NA
5080	UNCLASSIFIED	NA
5081	P1_I4_M1	0.97
5082	P1_I4_M1	0.98
5083	P2_I12_M1	0.82
5084	P2_I12_M3	0.84
5085	UNCLASSIFIED	NA
5086	UNCLASSIFIED	NA
5087	UNCLASSIFIED	NA
5088	P1_I4_M1	0.98
5089	P4_I7_M2	0.81
5090	P2_I12_M1	0.89
5091	UNCLASSIFIED	NA
5092	UNCLASSIFIED	NA
5093	P1_I4_M1	0.96
5094	P3_I7_M2	0.89
5095	UNCLASSIFIED	NA
5096	UNCLASSIFIED	NA
5097	UNCLASSIFIED	NA
5098	UNCLASSIFIED	NA
5099	P2_I12_M4	0.91
5100	UNCLASSIFIED	NA
5101	P2_I12_M2	0.91
5102	P1_I4_M1	0.93
5103	P2_I12_M1	0.89
5104	UNCLASSIFIED	NA
5105	UNCLASSIFIED	NA
5106	UNCLASSIFIED	NA
5107	UNCLASSIFIED	NA
5108	UNCLASSIFIED	NA
5109	P2_I12_M1	0.87
5110	UNCLASSIFIED	NA
5111	UNCLASSIFIED	NA
5112	UNCLASSIFIED	NA
5113	UNCLASSIFIED	NA
5114	UNCLASSIFIED	NA
5115	UNCLASSIFIED	NA
5116	UNCLASSIFIED	NA
5117	UNCLASSIFIED	NA
5118	P3_I7_M4	0.85
5119	UNCLASSIFIED	NA
5120	UNCLASSIFIED	NA
5121	UNCLASSIFIED	NA
5122	P1_I4_M1	0.97
5123	UNCLASSIFIED	NA
5124	UNCLASSIFIED	NA
5125	P3_I7_M2	0.85
5126	UNCLASSIFIED	NA
5127	P12_I5_M1	0.83
5128	P1_I4_M1	0.97
5129	P5_I4_M1	0.82
5130	UNCLASSIFIED	NA
5131	P1_I4_M1	0.97
5132	P1_I4_M1	0.82
5133	UNCLASSIFIED	NA
5134	UNCLASSIFIED	NA
5135	UNCLASSIFIED	NA
5136	UNCLASSIFIED	NA
5137	P3_I7_M2	0.88
5138	P1_I4_M1	0.94
5139	P3_I7_M5	0.88
5140	UNCLASSIFIED	NA
5141	UNCLASSIFIED	NA
5142	P5_I4_M2	0.88
5143	P4_I7_M2	0.86
5144	UNCLASSIFIED	NA
5145	UNCLASSIFIED	NA
5146	UNCLASSIFIED	NA
5147	UNCLASSIFIED	NA
5148	UNCLASSIFIED	NA
5149	P3_I7_M5	0.82
5150	P1_I4_M1	0.89
5151	UNCLASSIFIED	NA
5152	UNCLASSIFIED	NA
5153	UNCLASSIFIED	NA
5154	UNCLASSIFIED	NA
5155	P1_I4_M1	0.96
5156	UNCLASSIFIED	NA
5157	UNCLASSIFIED	NA
5158	UNCLASSIFIED	NA
5159	UNCLASSIFIED	NA
5160	UNCLASSIFIED	NA
5161	UNCLASSIFIED	NA
5162	P5_I4_M1	0.82
5163	UNCLASSIFIED	NA
5164	UNCLASSIFIED	NA
5165	UNCLASSIFIED	NA
5166	UNCLASSIFIED	NA
5167	UNCLASSIFIED	NA
5168	P4_I7_M3	0.82
5169	P5_I4_M1	0.83
5170	P3_I7_M1	0.82
5171	UNCLASSIFIED	NA
5172	UNCLASSIFIED	NA
5173	UNCLASSIFIED	NA
5174	P1_I4_M1	0.97
5175	UNCLASSIFIED	NA
5176	UNCLASSIFIED	NA
5177	UNCLASSIFIED	NA
5178	P5_I4_M3	0.81
5179	P2_I12_M5	0.84
5180	UNCLASSIFIED	NA
5181	UNCLASSIFIED	NA
5182	UNCLASSIFIED	NA
5183	UNCLASSIFIED	NA
5184	UNCLASSIFIED	NA
5185	P1_I4_M1	0.98
5186	UNCLASSIFIED	NA
5187	UNCLASSIFIED	NA
5188	UNCLASSIFIED	NA
5189	P3_I7_M1	0.83
5190	P1_I4_M1	0.97
5191	P1_I4_M1	0.97
5192	P1_I4_M1	0.99
5193	UNCLASSIFIED	NA
5194	UNCLASSIFIED	NA
5195	UNCLASSIFIED	NA
5196	UNCLASSIFIED	NA
5197	P6_I4_M2	0.88
5198	UNCLASSIFIED	NA
5199	UNCLASSIFIED	NA
5200	UNCLASSIFIED	NA
5201	UNCLASSIFIED	NA
5202	UNCLASSIFIED	NA
5203	UNCLASSIFIED	NA
5204	P2_I12_M5	0.86
5205	UNCLASSIFIED	NA
5206	UNCLASSIFIED	NA
5207	P2_I12_M1	0.81
5208	UNCLASSIFIED	NA
5209	UNCLASSIFIED	NA
5210	UNCLASSIFIED	NA
5211	UNCLASSIFIED	NA
5212	UNCLASSIFIED	NA
5213	P1_I4_M1	0.98
5214	UNCLASSIFIED	NA
5215	P7_I3_M1	0.83
5216	P7_I3_M1	0.82
5217	UNCLASSIFIED	NA
5218	P1_I4_M1	0.98
5219	UNCLASSIFIED	NA
5220	UNCLASSIFIED	NA
5221	UNCLASSIFIED	NA
5222	P1_I4_M1	0.98
5223	P1_I4_M1	0.93
5224	P4_I7_M2	0.81
5225	UNCLASSIFIED	NA
5226	P1_I4_M1	0.98
5227	P2_I12_M1	0.9
5228	UNCLASSIFIED	NA
5229	P2_I12_M1	0.87
5230	UNCLASSIFIED	NA
5231	UNCLASSIFIED	NA
5232	UNCLASSIFIED	NA
5233	UNCLASSIFIED	NA
5234	P3_I7_M3	0.85
5235	UNCLASSIFIED	NA
5236	P3_I7_M4	0.84
5237	UNCLASSIFIED	NA
5238	UNCLASSIFIED	NA
5239	UNCLASSIFIED	NA
5240	P2_I12_M5	0.83
5241	P4_I7_M2	0.89
5242	P1_I4_M1	0.98
5243	UNCLASSIFIED	NA
5244	UNCLASSIFIED	NA
5245	P1_I4_M1	0.92
5246	UNCLASSIFIED	NA
5247	P1_I4_M1	0.97
5248	UNCLASSIFIED	NA
5249	P3_I7_M5	0.95
5250	UNCLASSIFIED	NA
5251	P2_I12_M5	0.81
5252	UNCLASSIFIED	NA
5253	P3_I7_M4	0.83
5254	UNCLASSIFIED	NA
5255	P2_I12_M4	0.83
5256	UNCLASSIFIED	NA
5257	UNCLASSIFIED	NA
5258	P2_I12_M3	0.83
5259	P2_I12_M5	0.86
5260	UNCLASSIFIED	NA
5261	UNCLASSIFIED	NA
5262	UNCLASSIFIED	NA
5263	UNCLASSIFIED	NA
5264	UNCLASSIFIED	NA
5265	P3_I7_M4	0.81
5266	UNCLASSIFIED	NA
5267	UNCLASSIFIED	NA
5268	UNCLASSIFIED	NA
5269	UNCLASSIFIED	NA
5270	UNCLASSIFIED	NA
5271	UNCLASSIFIED	NA
5272	UNCLASSIFIED	NA
5273	P8_I3_M1	0.82
5274	UNCLASSIFIED	NA
5275	UNCLASSIFIED	NA
5276	UNCLASSIFIED	NA
5277	UNCLASSIFIED	NA
5278	P2_I12_M1	0.86
5279	UNCLASSIFIED	NA
5280	UNCLASSIFIED	NA
5281	UNCLASSIFIED	NA
5282	UNCLASSIFIED	NA
5283	P2_I12_M4	0.8
5284	UNCLASSIFIED	NA
5285	UNCLASSIFIED	NA
5286	UNCLASSIFIED	NA
5287	P1_I4_M1	0.96
5288	UNCLASSIFIED	NA
5289	P1_I4_M1	0.98
5290	UNCLASSIFIED	NA
5291	UNCLASSIFIED	NA
5292	UNCLASSIFIED	NA
5293	P2_I12_M3	0.88
5294	P1_I4_M1	0.94
5295	P1_I4_M1	0.97
5296	UNCLASSIFIED	NA
5297	UNCLASSIFIED	NA
5298	UNCLASSIFIED	NA
5299	P3_I7_M4	0.86
5300	P1_I4_M1	0.98
5301	UNCLASSIFIED	NA
5302	P1_I4_M1	0.98
5303	UNCLASSIFIED	NA
5304	P1_I4_M1	0.97
5305	UNCLASSIFIED	NA
5306	UNCLASSIFIED	NA
5307	UNCLASSIFIED	NA
5308	UNCLASSIFIED	NA
5309	UNCLASSIFIED	NA
5310	P2_I12_M5	0.84
5311	P2_I12_M4	0.92
5312	UNCLASSIFIED	NA
5313	UNCLASSIFIED	NA
5314	P1_I4_M1	0.98
5315	P2_I12_M4	0.92
5316	UNCLASSIFIED	NA
5317	P5_I4_M1	0.86
5318	P5_I4_M3	0.84
5319	P1_I4_M1	0.99
5320	P7_I3_M1	0.87
5321	UNCLASSIFIED	NA
5322	P3_I7_M2	0.83
5323	UNCLASSIFIED	NA
5324	UNCLASSIFIED	NA
5325	P1_I4_M1	0.88
5326	UNCLASSIFIED	NA
5327	UNCLASSIFIED	NA
5328	P3_I7_M4	0.9
5329	P1_I4_M1	0.97
5330	UNCLASSIFIED	NA
5331	UNCLASSIFIED	NA
5332	UNCLASSIFIED	NA
5333	UNCLASSIFIED	NA
5334	P3_I7_M5	0.92
5335	UNCLASSIFIED	NA
5336	UNCLASSIFIED	NA
5337	UNCLASSIFIED	NA
5338	UNCLASSIFIED	NA
5339	UNCLASSIFIED	NA
5340	P4_I7_M2	0.9
5341	P1_I4_M1	0.92
5342	UNCLASSIFIED	NA
5343	UNCLASSIFIED	NA
5344	UNCLASSIFIED	NA
5345	UNCLASSIFIED	NA
5346	P1_I4_M1	0.96
5347	UNCLASSIFIED	NA
5348	UNCLASSIFIED	NA
5349	UNCLASSIFIED	NA
5350	P2_I12_M1	0.92
5351	P4_I7_M1	0.85
5352	UNCLASSIFIED	NA
5353	UNCLASSIFIED	NA
5354	P3_I7_M2	0.84
5355	UNCLASSIFIED	NA
5356	P2_I12_M4	0.89
5357	UNCLASSIFIED	NA
5358	UNCLASSIFIED	NA
5359	P7_I3_M4	0.92
5360	P1_I4_M1	0.96
5361	UNCLASSIFIED	NA
5362	P1_I4_M1	0.95
5363	UNCLASSIFIED	NA
5364	UNCLASSIFIED	NA
5365	P1_I4_M1	0.92
5366	P3_I7_M4	0.81
5367	UNCLASSIFIED	NA
5368	UNCLASSIFIED	NA
5369	P4_I7_M1	0.8
5370	UNCLASSIFIED	NA
5371	UNCLASSIFIED	NA
5372	UNCLASSIFIED	NA
5373	UNCLASSIFIED	NA
5374	P9_I6_M1	0.83
5375	UNCLASSIFIED	NA
5376	P7_I3_M4	0.81
5377	UNCLASSIFIED	NA
5378	UNCLASSIFIED	NA
5379	P2_I12_M4	0.85
5380	UNCLASSIFIED	NA
5381	P5_I4_M4	0.81
5382	UNCLASSIFIED	NA
5383	P2_I12_M3	0.91
5384	UNCLASSIFIED	NA
5385	UNCLASSIFIED	NA
5386	UNCLASSIFIED	NA
5387	P2_I12_M5	0.9
5388	UNCLASSIFIED	NA
5389	UNCLASSIFIED	NA
5390	UNCLASSIFIED	NA
5391	P2_I12_M5	0.86
5392	UNCLASSIFIED	NA
5393	UNCLASSIFIED	NA
5394	UNCLASSIFIED	NA
5395	P2_I12_M2	0.87
5396	P1_I4_M1	0.94
5397	P2_I12_M2	0.92
5398	P2_I12_M1	0.9
5399	P3_I7_M3	0.87
5400	UNCLASSIFIED	NA
5401	P10_I6_M3	0.83
5402	UNCLASSIFIED	NA
5403	UNCLASSIFIED	NA
5404	UNCLASSIFIED	NA
5405	UNCLASSIFIED	NA
5406	P3_I7_M6	0.96
5407	P1_I4_M1	0.95
5408	P2_I12_M3	0.9
5409	UNCLASSIFIED	NA
5410	P1_I4_M1	0.99
5411	UNCLASSIFIED	NA
5412	UNCLASSIFIED	NA
5413	UNCLASSIFIED	NA
5414	P4_I7_M6	0.93
5415	UNCLASSIFIED	NA
5416	P1_I4_M1	0.88
5417	UNCLASSIFIED	NA
5418	UNCLASSIFIED	NA
5419	UNCLASSIFIED	NA
5420	UNCLASSIFIED	NA
5421	P2_I12_M4	0.86
5422	UNCLASSIFIED	NA
5423	P2_I12_M5	0.88
5424	P1_I4_M1	0.97
5425	P2_I12_M3	0.86
5426	UNCLASSIFIED	NA
5427	UNCLASSIFIED	NA
5428	P1_I4_M1	0.98
5429	UNCLASSIFIED	NA
5430	P2_I12_M3	0.84
5431	UNCLASSIFIED	NA
5432	UNCLASSIFIED	NA
5433	P1_I4_M1	0.98
5434	UNCLASSIFIED	NA
5435	UNCLASSIFIED	NA
5436	UNCLASSIFIED	NA
5437	UNCLASSIFIED	NA
5438	UNCLASSIFIED	NA
5439	P5_I4_M2	0.85
5440	UNCLASSIFIED	NA
5441	UNCLASSIFIED	NA
5442	UNCLASSIFIED	NA
5443	P1_I4_M1	0.96
5444	P6_I4_M2	0.91
5445	P10_I6_M2	0.9
5446	UNCLASSIFIED	NA
5447	UNCLASSIFIED	NA
5448	UNCLASSIFIED	NA
5449	UNCLASSIFIED	NA
5450	UNCLASSIFIED	NA
5451	UNCLASSIFIED	NA
5452	P1_I4_M1	0.95
5453	UNCLASSIFIED	NA
5454	P1_I4_M1	0.97
5455	UNCLASSIFIED	NA
5456	P2_I12_M3	0.83
5457	UNCLASSIFIED	NA
5458	UNCLASSIFIED	NA
5459	UNCLASSIFIED	NA
5460	P2_I12_M1	0.88
5461	P3_I7_M2	0.83
5462	UNCLASSIFIED	NA
5463	P1_I4_M1	0.94
5464	UNCLASSIFIED	NA
5465	UNCLASSIFIED	NA
5466	UNCLASSIFIED	NA
5467	UNCLASSIFIED	NA
5468	P1_I4_M1	0.98
5469	P2_I12_M3	0.85
5470	UNCLASSIFIED	NA
5471	P1_I4_M1	0.96
5472	UNCLASSIFIED	NA
5473	P2_I12_M2	0.88
5474	UNCLASSIFIED	NA
5475	UNCLASSIFIED	NA
5476	P2_I12_M1	0.9
5477	UNCLASSIFIED	NA
5478	P5_I4_M3	0.84
5479	UNCLASSIFIED	NA
5480	P2_I12_M1	0.84
5481	P5_I4_M2	0.84
5482	UNCLASSIFIED	NA
5483	UNCLASSIFIED	NA
5484	UNCLASSIFIED	NA
5485	UNCLASSIFIED	NA
5486	P2_I12_M3	0.85
5487	P1_I4_M1	0.98
5488	UNCLASSIFIED	NA
5489	UNCLASSIFIED	NA
5490	UNCLASSIFIED	NA
5491	P1_I4_M1	0.97
5492	P1_I4_M1	0.93
5493	P4_I7_M6	0.87
5494	UNCLASSIFIED	NA
5495	UNCLASSIFIED	NA
5496	UNCLASSIFIED	NA
5497	UNCLASSIFIED	NA
5498	UNCLASSIFIED	NA
5499	UNCLASSIFIED	NA
5500	P5_I4_M3	0.84
5501	UNCLASSIFIED	NA
5502	P3_I7_M1	0.8
5503	P6_I4_M1	0.81
5504	P1_I4_M1	0.93
5505	UNCLASSIFIED	NA
5506	UNCLASSIFIED	NA
5507	P1_I4_M1	0.96
5508	P4_I7_M3	0.85
5509	P2_I12_M2	0.87
5510	UNCLASSIFIED	NA
5511	P1_I4_M1	0.93
5512	UNCLASSIFIED	NA
5513	P7_I3_M3	0.89
5514	UNCLASSIFIED	NA
5515	UNCLASSIFIED	NA
5516	UNCLASSIFIED	NA
5517	UNCLASSIFIED	NA
5518	P1_I4_M1	0.94
5519	UNCLASSIFIED	NA
5520	UNCLASSIFIED	NA
5521	UNCLASSIFIED	NA
5522	P1_I4_M1	0.98
5523	UNCLASSIFIED	NA
5524	UNCLASSIFIED	NA
5525	UNCLASSIFIED	NA
5526	P1_I4_M1	0.95
5527	P4_I7_M4	0.85
5528	UNCLASSIFIED	NA
5529	UNCLASSIFIED	NA
5530	P3_I7_M3	0.85
5531	UNCLASSIFIED	NA
5532	UNCLASSIFIED	NA
5533	UNCLASSIFIED	NA
5534	UNCLASSIFIED	NA
5535	UNCLASSIFIED	NA
5536	UNCLASSIFIED	NA
5537	P1_I4_M1	0.97
5538	UNCLASSIFIED	NA
5539	UNCLASSIFIED	NA
5540	UNCLASSIFIED	NA
5541	P2_I12_M5	0.8
5542	UNCLASSIFIED	NA
5543	UNCLASSIFIED	NA
5544	P10_I6_M2	0.81
5545	UNCLASSIFIED	NA
5546	UNCLASSIFIED	NA
5547	P3_I7_M4	0.89
5548	P2_I12_M2	0.86
5549	UNCLASSIFIED	NA
5550	P8_I3_M3	0.86
5551	UNCLASSIFIED	NA
5552	UNCLASSIFIED	NA
5553	P3_I7_M5	0.81
5554	P2_I12_M5	0.83
5555	UNCLASSIFIED	NA
5556	P1_I4_M1	0.99
5557	UNCLASSIFIED	NA
5558	UNCLASSIFIED	NA
5559	P1_I4_M1	0.95
5560	P6_I4_M3	0.81
5561	P2_I12_M5	0.86
5562	UNCLASSIFIED	NA
5563	UNCLASSIFIED	NA
5564	UNCLASSIFIED	NA
5565	UNCLASSIFIED	NA
5566	P2_I12_M5	0.82
5567	UNCLASSIFIED	NA
5568	UNCLASSIFIED	NA
5569	UNCLASSIFIED	NA
5570	UNCLASSIFIED	NA
5571	P4_I7_M4	0.88
5572	UNCLASSIFIED	NA
5573	UNCLASSIFIED	NA
5574	UNCLASSIFIED	NA
5575	P2_I12_M5	0.87
5576	P8_I3_M2	0.84
5577	P2_I12_M5	0.9
5578	P2_I12_M4	0.87
5579	P1_I4_M1	0.98
5580	UNCLASSIFIED	NA
5581	P1_I4_M1	0.89
5582	UNCLASSIFIED	NA
5583	UNCLASSIFIED	NA
5584	UNCLASSIFIED	NA
5585	UNCLASSIFIED	NA
5586	UNCLASSIFIED	NA
5587	UNCLASSIFIED	NA
5588	UNCLASSIFIED	NA
5589	P2_I12_M2	0.83
5590	P4_I7_M1	0.85
5591	P2_I12_M2	0.88
5592	UNCLASSIFIED	NA
5593	P2_I12_M3	0.82
5594	P2_I12_M5	0.88
5595	UNCLASSIFIED	NA
5596	P3_I7_M2	0.83
5597	UNCLASSIFIED	NA
5598	P3_I7_M3	0.84
5599	UNCLASSIFIED	NA
5600	UNCLASSIFIED	NA
5601	UNCLASSIFIED	NA
5602	P2_I12_M3	0.92
5603	P1_I4_M1	0.99
5604	UNCLASSIFIED	NA
5605	UNCLASSIFIED	NA
5606	P2_I12_M5	0.85
5607	P2_I12_M2	0.8
5608	UNCLASSIFIED	NA
5609	UNCLASSIFIED	NA
5610	UNCLASSIFIED	NA
5611	UNCLASSIFIED	NA
5612	UNCLASSIFIED	NA
5613	UNCLASSIFIED	NA
5614	P10_I6_M4	0.82
5615	UNCLASSIFIED	NA
5616	UNCLASSIFIED	NA
5617	UNCLASSIFIED	NA
5618	UNCLASSIFIED	NA
5619	UNCLASSIFIED	NA
5620	UNCLASSIFIED	NA
5621	P4_I7_M2	0.81
5622	P6_I4_M1	0.86
5623	UNCLASSIFIED	NA
5624	UNCLASSIFIED	NA
5625	UNCLASSIFIED	NA
5626	UNCLASSIFIED	NA
5627	UNCLASSIFIED	NA
5628	P3_I7_M2	0.87
5629	UNCLASSIFIED	NA
5630	UNCLASSIFIED	NA
5631	P1_I4_M1	0.96
5632	P1_I4_M1	0.92
5633	P8_I3_M1	0.81
5634	UNCLASSIFIED	NA
5635	P1_I4_M1	0.92
5636	UNCLASSIFIED	NA
5637	UNCLASSIFIED	NA
5638	P7_I3_M1	0.86
5639	UNCLASSIFIED	NA
5640	UNCLASSIFIED	NA
5641	UNCLASSIFIED	NA
5642	UNCLASSIFIED	NA
5643	UNCLASSIFIED	NA
5644	P3_I7_M1	0.9
5645	P1_I4_M1	0.96
5646	UNCLASSIFIED	NA
5647	P2_I12_M2	0.89
5648	UNCLASSIFIED	NA
5649	UNCLASSIFIED	NA
5650	UNCLASSIFIED	NA
5651	UNCLASSIFIED	NA
5652	UNCLASSIFIED	NA
5653	P2_I12_M4	0.89
5654	UNCLASSIFIED	NA
5655	P3_I7_M6	0.93
5656	P4_I7_M1	0.82
5657	P1_I4_M1	0.94
5658	UNCLASSIFIED	NA
5659	UNCLASSIFIED	NA
5660	UNCLASSIFIED	NA
5661	P2_I12_M3	0.85
5662	UNCLASSIFIED	NA
5663	UNCLASSIFIED	NA
5664	UNCLASSIFIED	NA
5665	UNCLASSIFIED	NA
5666	P2_I12_M3	0.86
5667	UNCLASSIFIED	NA
5668	P1_I4_M1	0.97
5669	UNCLASSIFIED	NA
5670	UNCLASSIFIED	NA
5671	UNCLASSIFIED	NA
5672	UNCLASSIFIED	NA
5673	UNCLASSIFIED	NA
5674	UNCLASSIFIED	NA
5675	UNCLASSIFIED	NA
5676	P2_I12_M2	0.89
5677	UNCLASSIFIED	NA
5678	P6_I4_M1	0.86
5679	UNCLASSIFIED	NA
5680	UNCLASSIFIED	NA
5681	P2_I12_M4	0.81
5682	UNCLASSIFIED	NA
5683	UNCLASSIFIED	NA
5684	UNCLASSIFIED	NA
5685	UNCLASSIFIED	NA
5686	P2_I12_M3	0.94
5687	UNCLASSIFIED	NA
5688	UNCLASSIFIED	NA
5689	P9_I6_M1	0.84
5690	UNCLASSIFIED	NA
5691	UNCLASSIFIED	NA
5692	UNCLASSIFIED	NA
5693	UNCLASSIFIED	NA
5694	UNCLASSIFIED	NA
5695	UNCLASSIFIED	NA
5696	UNCLASSIFIED	NA
5697	UNCLASSIFIED	NA
5698	P1_I4_M1	0.94
5699	P5_I4_M5	0.89
5700	P2_I12_M3	0.89
5701	UNCLASSIFIED	NA
5702	P2_I12_M2	0.9
5703	P1_I4_M1	0.93
5704	UNCLASSIFIED	NA
5705	UNCLASSIFIED	NA
5706	UNCLASSIFIED	NA
5707	UNCLASSIFIED	NA
5708	UNCLASSIFIED	NA
5709	UNCLASSIFIED	NA
5710	UNCLASSIFIED	NA
5711	P1_I4_M1	0.96
5712	UNCLASSIFIED	NA
5713	UNCLASSIFIED	NA
5714	P2_I12_M2	0.87
5715	UNCLASSIFIED	NA
5716	UNCLASSIFIED	NA
5717	P2_I12_M3	0.84
5718	UNCLASSIFIED	NA
5719	P2_I12_M4	0.89
5720	P10_I6_M4	0.88
5721	UNCLASSIFIED	NA
5722	UNCLASSIFIED	NA
5723	P1_I4_M1	0.93
5724	P1_I4_M1	0.97
5725	UNCLASSIFIED	NA
5726	P2_I12_M3	0.92
5727	UNCLASSIFIED	NA
5728	UNCLASSIFIED	NA
5729	UNCLASSIFIED	NA
5730	UNCLASSIFIED	NA
5731	UNCLASSIFIED	NA
5732	UNCLASSIFIED	NA
5733	UNCLASSIFIED	NA
5734	UNCLASSIFIED	NA
5735	UNCLASSIFIED	NA
5736	UNCLASSIFIED	NA
5737	UNCLASSIFIED	NA
5738	UNCLASSIFIED	NA
5739	UNCLASSIFIED	NA
5740	UNCLASSIFIED	NA
5741	UNCLASSIFIED	NA
5742	P1_I4_M1	0.95
5743	UNCLASSIFIED	NA
5744	UNCLASSIFIED	NA
5745	UNCLASSIFIED	NA
5746	P1_I4_M1	0.99
5747	UNCLASSIFIED	NA
5748	P2_I12_M4	0.82
5749	P1_I4_M1	0.96
5750	UNCLASSIFIED	NA
5751	UNCLASSIFIED	NA
5752	UNCLASSIFIED	NA
5753	P3_I7_M5	0.89
5754	P5_I4_M2	0.81
5755	P5_I4_M4	0.82
5756	P1_I4_M1	0.93
5757	P5_I4_M2	0.83
5758	P1_I4_M1	0.97
5759	UNCLASSIFIED	NA
5760	P1_I4_M1	0.99
5761	UNCLASSIFIED	NA
5762	P2_I12_M5	0.86
5763	UNCLASSIFIED	NA
5764	P1_I4_M1	0.93
5765	P8_I3_M1	0.82
5766	UNCLASSIFIED	NA
5767	P2_I12_M1	0.89
5768	UNCLASSIFIED	NA
5769	P1_I4_M1	0.98
5770	P2_I12_M4	0.82
5771	UNCLASSIFIED	NA
5772	UNCLASSIFIED	NA
5773	P3_I7_M3	0.85
5774	P1_I4_M1	0.99
5775	P1_I4_M1	0.98
5776	P5_I4_M3	0.86
5777	UNCLASSIFIED	NA
5778	UNCLASSIFIED	NA
5779	UNCLASSIFIED	NA
5780	P2_I12_M3	0.87
5781	UNCLASSIFIED	NA
5782	P5_I4_M3	0.86
5783	UNCLASSIFIED	NA
5784	P2_I12_M3	0.83
5785	UNCLASSIFIED	NA
5786	UNCLASSIFIED	NA
5787	UNCLASSIFIED	NA
5788	UNCLASSIFIED	NA
5789	P5_I4_M3	0.81
5790	UNCLASSIFIED	NA
5791	UNCLASSIFIED	NA
5792	P1_I4_M1	0.95
5793	UNCLASSIFIED	NA
5794	P1_I4_M1	0.92
5795	P3_I7_M6	0.91
5796	UNCLASSIFIED	NA
5797	P5_I4_M5	0.85
5798	P2_I12_M5	0.88
5799	UNCLASSIFIED	NA
5800	UNCLASSIFIED	NA
5801	P3_I7_M2	0.84
5802	UNCLASSIFIED	NA
5803	UNCLASSIFIED	NA
5804	UNCLASSIFIED	NA
5805	UNCLASSIFIED	NA
5806	UNCLASSIFIED	NA
5807	UNCLASSIFIED	NA
5808	P2_I12_M5	0.88
5809	P2_I12_M5	0.88
5810	P6_I4_M1	0.81
5811	UNCLASSIFIED	NA
5812	UNCLASSIFIED	NA
5813	P3_I7_M3	0.81
5814	P4_I7_M3	0.85
5815	UNCLASSIFIED	NA
5816	UNCLASSIFIED	NA
5817	UNCLASSIFIED	NA
5818	UNCLASSIFIED	NA
5819	P2_I12_M2	0.86
5820	P2_I12_M2	0.85
5821	UNCLASSIFIED	NA
5822	P2_I12_M3	0.88
5823	P1_I4_M1	0.98
5824	UNCLASSIFIED	NA
5825	UNCLASSIFIED	NA
5826	P2_I12_M4	0.9
5827	P1_I4_M1	0.97
5828	UNCLASSIFIED	NA
5829	P2_I12_M1	0.87
5830	UNCLASSIFIED	NA
5831	UNCLASSIFIED	NA
5832	UNCLASSIFIED	NA
5833	P2_I12_M2	0.84
5834	UNCLASSIFIED	NA
5835	P1_I4_M1	0.95
5836	UNCLASSIFIED	NA
5837	P1_I4_M1	0.97
5838	P3_I7_M4	0.89
5839	UNCLASSIFIED	NA
5840	UNCLASSIFIED	NA
5841	P3_I7_M5	0.88
5842	UNCLASSIFIED	NA
5843	P1_I4_M1	0.95
5844	P2_I12_M5	0.88
5845	UNCLASSIFIED	NA
5846	UNCLASSIFIED	NA
5847	UNCLASSIFIED	NA
5848	UNCLASSIFIED	NA
5849	UNCLASSIFIED	NA
5850	P1_I4_M1	0.98
5851	P2_I12_M5	0.89
5852	P1_I4_M1	0.98
5853	UNCLASSIFIED	NA
5854	UNCLASSIFIED	NA
5855	UNCLASSIFIED	NA
5856	UNCLASSIFIED	NA
5857	P9_I6_M1	0.84
5858	P2_I12_M3	0.84
5859	P9_I6_M1	0.82
5860	UNCLASSIFIED	NA
5861	UNCLASSIFIED	NA
5862	P1_I4_M1	0.94
5863	UNCLASSIFIED	NA
5864	UNCLASSIFIED	NA
5865	UNCLASSIFIED	NA
5866	P2_I12_M1	0.88
5867	UNCLASSIFIED	NA
5868	UNCLASSIFIED	NA
5869	P2_I12_M3	0.83
5870	UNCLASSIFIED	NA
5871	P3_I7_M5	0.86
5872	UNCLASSIFIED	NA
5873	P1_I4_M1	0.88
5874	P3_I7_M2	0.82
5875	P10_I6_M4	0.84
5876	UNCLASSIFIED	NA
5877	UNCLASSIFIED	NA
5878	UNCLASSIFIED	NA
5879	UNCLASSIFIED	NA
5880	UNCLASSIFIED	NA
5881	P1_I4_M1	0.98
5882	UNCLASSIFIED	NA
5883	UNCLASSIFIED	NA
5884	UNCLASSIFIED	NA
5885	UNCLASSIFIED	NA
5886	UNCLASSIFIED	NA
5887	UNCLASSIFIED	NA
5888	P1_I4_M1	0.98
5889	UNCLASSIFIED	NA
5890	P1_I4_M1	0.92
5891	P1_I4_M1	0.98
5892	UNCLASSIFIED	NA
5893	UNCLASSIFIED	NA
5894	P9_I6_M3	0.85
5895	UNCLASSIFIED	NA
5896	P5_I4_M3	0.84
